Date,Open,High,Low,close,Bitcoin_MarCap,BtcDominance,TotalMarketCap,TMC_Without_Btc,avg_mining_difficulty,avg_hashrate,avg_transac_fee,avg_transac_value,GPRC_USA,Infla,miners_revenue,nb_btc_in_circulation,SMA_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0
2019-12-31,7294.4388956,7335.2900508,7169.77768628,7193.59897843,130446112598.42,68.3033,190906009352.88,60510822865.3,12948593420946,9.8772659464497E+19,0.369,17976,1.7231336832046509,258.616,13152944.2201,18133587.5,7223.6805040355,7584.430878187682,7223.6805040355,6862.930129883319
2020-01-01,7194.89197053,7254.33061134,7174.94415256,7200.17439274,130580829149.587,68.3033,190906009352.88,60510822865.3,13031658000899,1.0250082016178E+20,0.287,12757,3.6223251819610596,259.037,15907075.7859,18134600.0,7221.532505536001,7582.306749231277,7221.532505536001,6860.758261840725
2020-01-02,7202.55112207,7212.15525252,6935.26997193,6985.47000061,126699395235.204,68.1546,185801651215.77,59169187394.32,13798783827516,1.1450098148291E+20,0.332,16735,3.6223251819610596,259.037,12576131.2232563,18137575.0,7207.3217776055,7582.223519408442,7207.3217776055,6832.420035802557
2020-01-03,6984.4286123,7413.71509934,6914.99590793,7344.88418341,133233444755.489,68.1546,185801651215.77,59169187394.32,13798783827516,1.0731701976579E+20,0.376,23302,3.6223251819610596,259.037,15705586.4712,18139362.5,7218.3322882775,7595.93884473019,7218.3322882775,6840.72573182481
2020-01-04,7345.37527527,7427.38579435,7309.5140117,7410.65656642,134442464030.264,68.1272,197601246408.57,62981016042.95,13798783827516,1.0919402206032E+20,0.317,16928,3.6223251819610596,259.037,15650931.3943,18140125.0,7231.2500243925,7616.93550568848,7231.2500243925,6845.56454309652
2020-01-05,7410.45169373,7544.49687224,7400.5355609,7411.31732676,134469548249.076,68.1272,197601246408.57,62981016042.95,13798783827516,1.1715734207553E+20,0.31,14695,3.6223251819610596,259.037,15404396.6232259,18143562.5,7255.1918712395,7621.761984593959,7255.1918712395,6888.621757885041
2020-01-06,7410.45216807,7781.86718275,7409.29318246,7769.21903905,140976457303.71,67.5872,208829737313.18,67687461015.97,13798783827516,1.0387913295735E+20,0.52,27811,3.6223251819610596,259.037,13051403.0811,18145150.0,7311.627060888,7623.150580702563,7311.627060888,7000.103541073438
2020-01-07,7768.68189098,8178.21587336,7768.22771944,8163.69223944,148152237653.685,67.5872,208829737313.18,67687461015.97,13798783827516,1.0505576599655E+20,0.591,18145,3.6223251819610596,259.037,17646229.3032,18145662.5,7355.9715343365,7847.252669828306,7355.9715343365,6864.690398844693
2020-01-08,8161.93547734,8396.73788064,7956.77421957,8079.86277673,146645162431.476,68.8697,212579989779.82,66176827839.1,13798783827516,1.1455180131928E+20,0.802,23409,3.6223251819610596,259.037,14890476.7245234,18149475.0,7399.822454991001,7981.753725574081,7399.822454991001,6817.891184407921
2020-01-09,8082.29607413,8082.29607413,7842.4036134,7879.07152428,143016572819.392,68.8697,212579989779.82,66176827839.1,13798783827516,9.9977674477824E+19,0.735,29799,3.6223251819610596,259.037,15730239.7133,18151162.5,7432.8352118655,8045.624975565091,7432.8352118655,6820.04544816591
2020-01-10,7878.30753815,8166.55414039,7726.77498918,8166.55414039,148249907276.742,68.3113,217142833904.37,68809688410.42,13798783827516,1.0692523839034E+20,0.781,21721,3.6223251819610596,259.037,15541380.5657,18153237.5,7481.6049954285,8164.639190638061,7481.6049954285,6798.5708002189385
2020-01-11,8162.1911379,8218.3589373,8029.64210795,8037.53738872,145924199942.312,68.3113,217142833904.37,68809688410.42,13798783827516,1.0686870340569E+20,0.483,15612,3.6223251819610596,259.037,16893865.3907386,18155087.5,7507.9024127485,8234.882515402476,7507.9024127485,6780.922310094524
2020-01-12,8033.26184596,8200.06347027,8009.0588841,8192.49400532,148752956965.746,67.9123,218845911766.87,70222511293.15,13798783827516,1.1035090283699E+20,0.418,14388,3.6223251819610596,259.037,15625350.6675,18156700.0,7549.745699679001,8333.909532011192,7549.745699679001,6765.581867346809
2020-01-13,8189.77206362,8197.78817891,8079.70074107,8144.19451744,147890525972.527,67.9123,218845911766.87,70222511293.15,13798783827516,1.0499062859075E+20,0.493,19234,3.6223251819610596,259.037,14633330.0814,18159000.0,7590.828802605999,8410.17687001402,7590.828802605999,6771.480735197977
2020-01-14,8140.93309605,8879.51152651,8140.93309605,8827.76442606,160319484882.901,66.0767,241690318632.41,81989302924.25,13819009697341,9.3788679025116E+19,0.651,30967,3.6223251819610596,259.037,15748081.3734265,18160787.5,7668.4592374865,8641.642189114562,7668.4592374865,6695.276285858438
2020-01-15,8825.34368451,8890.11741953,8657.18744654,8807.01027532,159959191211.678,66.0767,241690318632.41,81989302924.25,14776367535689,1.1281488848745E+20,0.828,42231,3.6223251819610596,259.037,16792710.0749,18162212.5,7746.861400002,8821.698077514031,7746.861400002,6672.024722489968
2020-01-16,8812.48149122,8846.46109861,8612.09583682,8723.78576573,158465055984.185,66.1773,239495173360.02,81003789337.46,14776367535689,1.069546797098E+20,0.636,23647,3.6223251819610596,259.037,17478168.6365,18164487.5,7818.546262387,8954.607445555834,7818.546262387,6682.485079218166
2020-01-17,8725.20996387,8958.12195167,8677.3163483,8929.0376776,162211148777.656,66.1773,239495173360.02,81003789337.46,14776367535689,1.2613137279654E+20,0.665,30527,3.6223251819610596,259.037,17783148.0200682,18166475.0,7899.098644563,9111.610367924171,7899.098644563,6686.586921201828
2020-01-18,8927.21225983,9012.19810645,8827.33234474,8942.80890321,162475965880.12,66.3028,244524577534.93,82397966284.91,14776367535689,1.0416819645894E+20,0.551,15636,3.6223251819610596,259.037,14834325.076,18167712.5,7975.1064602745,9250.803481370604,7975.1064602745,6699.4094391783965
2020-01-19,8941.44574506,9164.36225977,8620.0799932,8706.24512993,158194319734.796,66.3028,244524577534.93,82397966284.91,14776367535689,1.0094579375991E+20,0.516,19673,3.6223251819610596,259.037,16961771.1248,18170125.0,8045.768962879501,9318.940531627668,8045.768962879501,6772.597394131333
2020-01-20,8704.63181434,8745.59079709,8560.47404294,8657.64293942,157327553259.434,65.948,238430922469.24,81190551939.71,14776367535689,1.1158276992624E+20,0.491,27032,3.6223251819610596,259.037,16034934.2929324,18172075.0,8118.971160929,9353.612604831804,8118.971160929,6884.329717026197
2020-01-21,8658.99118302,8755.70629569,8544.52045256,8745.89478833,158947996833.847,65.948,238430922469.24,81190551939.71,14776367535689,1.1790116128295E+20,0.565,18337,3.6223251819610596,259.037,16708344.2414,18173850.0,8196.2571807085,9381.250696795872,8196.2571807085,7011.2636646211295
2020-01-22,8744.21075075,8792.9938714,8636.7474349,8680.87604222,157783273070.101,65.6642,240267938713.9,82497890797.47,14776367535689,1.0690367989952E+20,0.574,23704,3.6223251819610596,259.037,17310387.5912,18174600.0,8281.027482788999,9336.85098485528,8281.027482788999,7225.2039807227175
2020-01-23,8680.65055954,8687.74708842,8333.63787363,8406.5160678,152813329632.858,65.6642,240267938713.9,82497890797.47,14776367535689,1.1869672531328E+20,0.54,22226,3.6223251819610596,259.037,17169132.3178694,18177750.0,8334.1090770085,9294.169986896026,8334.1090770085,7374.048167120973
2020-01-24,8405.56773288,8514.66703526,8266.84057849,8445.43428152,153536829768.103,66.1028,232407217157.28,78779572950.23,14776367535689,1.1567590535841E+20,0.432,18523,3.6223251819610596,259.037,16478219.0489,18179762.5,8385.8479627635,9242.30898368017,8385.8479627635,7529.38694184683
2020-01-25,8440.11958702,8458.45301525,8296.21900672,8367.84777344,152143262649.888,66.1028,232407217157.28,78779572950.23,14776367535689,1.1486808927726E+20,0.333,14230,3.6223251819610596,259.037,17146239.2657,18180137.5,8433.6744850975,9157.569294727751,8433.6744850975,7709.779675467247
2020-01-26,8364.41006958,8602.40124618,8325.49808268,8596.82983316,156322174637.231,65.8236,237755757505.3,81256466974.83,14776367535689,1.132058932325E+20,0.343,18671,3.6223251819610596,259.037,15373871.852787,18183700.0,8475.055024803,9130.394904429715,8475.055024803,7819.715145176284
2020-01-27,8597.30877926,8977.7269618,8597.30877926,8909.81917753,162027957434.616,65.8236,237755757505.3,81256466974.83,14776367535689,1.0414435601498E+20,0.62,47226,3.6223251819610596,259.037,14226813.8665,18185037.5,8512.3613717075,9177.93939729503,8512.3613717075,7846.783346119972
2020-01-28,8912.52433979,9358.59031703,8908.44692853,9358.59031703,170205617954.856,66.496,256574234368.08,85962525912.19,15203806713070,1.0123683169524E+20,0.612,27917,3.6223251819610596,259.037,16242549.0084,18185650.0,8576.2977487225,9309.210208608501,8576.2977487225,7843.385288836499
2020-01-29,9357.47037892,9406.43179329,9269.46813861,9316.62950445,169460984603.208,66.496,256574234368.08,85962525912.19,15466098935555,1.1575423532362E+20,0.561,24490,3.6223251819610596,259.037,18887556.2843298,18188862.5,8648.175647731,9375.123304427329,8648.175647731,7921.22799103467
2020-01-30,9316.01697842,9553.12613251,9230.89727886,9508.9935947,172978577930.867,65.9566,262023250691.98,89201659805.38,15466098935555,1.2530325400485E+20,0.555,41076,3.6223251819610596,259.037,18922276.3946,18190887.5,8715.2976204465,9500.568922012953,8715.2976204465,7930.026318880045
2020-01-31,9508.31314184,9521.70592625,9230.77618023,9350.52936518,170112778161.315,65.9566,262023250691.98,89201659805.38,15466098935555,1.1136354691269E+20,0.631,33691,3.6223251819610596,259.037,17040641.8641,18191175.0,8780.9472192695,9546.942323328078,8780.9472192695,8014.95211521092
2020-02-01,9346.35762761,9439.323332,9313.2387904,9392.87536841,170900662180.114,0.0,259115266400.08,88374205343.03,15466098935555,1.2013166092048E+20,0.541,25261,1.5158270597457886,259.248,17858163.3183205,18194612.5,8840.966287423998,9600.90928753144,8840.966287423998,8081.023287316556
2020-02-02,9389.82059095,9468.79761797,9217.82397728,9344.36529292,170034976661.751,0.0,259115266400.08,88374205343.03,15466098935555,1.0649095679252E+20,0.548,22310,1.5158270597457886,259.248,16944231.5939,18196500.0,8900.974826198,9617.558481428301,8900.974826198,8184.391170967699
2020-02-03,9344.68367852,9540.37173779,9248.63423233,9293.52108908,169126861033.712,65.1192,259637740495.12,90563739379.27,15466098935555,1.1237648998175E+20,0.609,45181,1.5158270597457886,259.248,17467129.7546,18196675.0,8924.262659349,9660.822798507574,8924.262659349,8187.702520190427
2020-02-04,9292.84190002,9331.26581712,9112.8114171,9180.9629665,167093636161.856,65.1192,259637740495.12,90563739379.27,15466098935555,1.1035244650444E+20,0.709,26756,1.5158270597457886,259.248,15415016.36326,18200037.5,8942.960293908001,9685.945577987819,8942.960293908001,8199.975009828184
2020-02-05,9183.41577743,9701.30003735,9163.70413921,9613.42428895,174983423932.952,64.3859,272040179475.93,96884776086.68,15466098935555,1.1320622080249E+20,0.65,21648,1.5158270597457886,259.248,17105098.5956,18202237.5,8987.442220068999,9780.04493311425,8987.442220068999,8194.839507023748
2020-02-06,9617.8210448,9824.61926061,9539.8180851,9729.80223149,177118274393.946,64.3859,272040179475.93,96884776086.68,15466098935555,1.1660857135169E+20,0.835,48276,1.5158270597457886,259.248,17105098.5956,18202187.5,9027.4804477635,9885.834642952042,9027.4804477635,8169.126252574959
2020-02-07,9726.00315742,9834.71678972,9726.00315742,9795.94377253,178339437206.337,63.9356,278843832637.22,100563430284.1,15466098935555,1.0459852222323E+20,0.922,48564,1.5158270597457886,259.248,17296713.6149433,18205112.5,9070.1371912295,9993.134744591256,9070.1371912295,8147.139637867743
2020-02-08,9793.07042002,9876.74934121,9678.90979138,9865.11946905,179615828322.347,63.9356,278843832637.22,100563430284.1,15466098935555,1.0735372555136E+20,0.659,24175,1.5158270597457886,259.248,17511947.9489,18206875.0,9128.0809081855,10099.14339734058,9128.0809081855,8157.01841903042
2020-02-09,9863.89488145,10129.4351603,9850.39221314,10116.673759,184214765394.475,63.6231,289967404094.29,105481237931.1,15466098935555,1.0615879472531E+20,0.631,18140,1.5158270597457886,259.248,19747647.2564,18207725.0,9201.0324491645,10240.124825926203,9201.0324491645,8161.940072402797
2020-02-10,10115.559686,10165.765355,9784.563802,9856.61149362,179494809265.716,63.6231,289967404094.29,105481237931.1,15466098935555,1.1307364464909E+20,0.919,34825,1.5158270597457886,259.248,15671545.1161284,18210400.0,9256.568284429,10311.839325552319,9256.568284429,8201.297243305682
2020-02-11,9855.89170857,10210.0526411,9729.33489054,10208.2362609,185917114988.663,63.169,294226229673.34,108366474822.82,15521134947902,1.0192719363143E+20,0.948,27787,1.5158270597457886,259.248,19051941.2101,18212162.5,9332.936295363,10432.907063053957,9332.936295363,8232.965527672044
2020-02-12,10202.3876541,10393.6117227,10202.3876541,10326.0545246,188081204385.987,63.169,294226229673.34,108366474822.82,15546745765529,1.1215749275002E+20,1.122,32944,1.5158270597457886,259.248,18763378.486,18213262.5,9428.913218203,10523.492446301532,9428.913218203,8334.33399010447
2020-02-13,10323.9604932,10457.6271997,10116.1614999,10214.3794638,186065003525.648,61.6874,301351995936.52,115455657792.08,15546745765529,1.0628249486085E+20,1.074,32314,1.5158270597457886,259.248,18474198.4419548,18215662.5,9517.360477317,10562.07253157231,9517.360477317,8472.648423061688
2020-02-14,10211.5503892,10321.9957973,10125.5337907,10312.1160909,187862645448.777,61.6874,301351995936.52,115455657792.08,15546745765529,1.1779026835511E+20,1.014,32966,1.5158270597457886,259.248,17892676.3265,18217425.0,9614.573893190001,10566.63632224525,9614.573893190001,8662.511464134754
2020-02-15,10313.8568369,10341.5559017,9874.4275077,9889.42462838,180179996218.634,61.9628,290967846084.15,110675972042.41,15546745765529,1.0301734226389E+20,0.898,27311,1.5158270597457886,259.248,18294966.9415,18218775.0,9679.203632951,10507.862475401587,9679.203632951,8850.544790500411
2020-02-16,9889.17970534,10053.9690091,9722.38715745,9934.43339025,181017665264.459,61.9628,290967846084.15,110675972042.41,15546745765529,1.0952655402245E+20,0.733,32643,1.5158270597457886,259.248,17801511.08347,18220925.0,9730.434343587,10481.911007942534,9730.434343587,8978.957679231466
2020-02-17,9936.56026014,9938.81578,9507.63799409,9690.14261814,176585280987.035,62.236,283498176398.9,107060380142.78,15546745765529,1.1396479079495E+20,0.721,37011,1.5158270597457886,259.248,19823862.1988,18223137.5,9747.011958642499,10478.307231676898,9747.011958642499,9015.7166856081
2020-02-18,9691.23094489,10161.9353141,9632.38276334,10141.9963705,184838512656.137,62.236,283498176398.9,107060380142.78,15546745765529,1.2105186571377E+20,0.9,31321,1.5158270597457886,259.248,19007001.528,18224312.5,9788.280301945,10510.409870910313,9788.280301945,9066.150732979688
2020-02-19,10143.7983568,10191.6758471,9611.22354001,9633.38688518,175585931679.441,62.8671,279069958247.02,103626721299.92,15546745765529,1.1258410119157E+20,0.948,41361,1.5158270597457886,259.248,18406770.3412521,18226662.5,9794.499966469,10508.599327748527,9794.499966469,9080.400605189474
2020-02-20,9629.32531033,9643.21673144,9507.90006137,9608.47590343,175147142158.083,62.8671,279069958247.02,103626721299.92,15546745765529,1.0010415426045E+20,0.844,31656,1.5158270597457886,259.248,15368284.874,18228412.5,9807.3972933815,10496.618555057548,9807.3972933815,9118.176031705452
2020-02-21,9611.78201954,9723.01498512,9589.74360064,9686.44119763,176587087363.478,62.7238,281461430066.85,104918262325.23,15546745765529,1.1545285198275E+20,0.674,23613,1.5158270597457886,259.248,18886942.6943,18229825.0,9822.0755848425,10486.172305264601,9822.0755848425,9157.978864420398
2020-02-22,9687.70676008,9698.23112312,9600.72878571,9663.18182933,176180696547.801,62.7238,281461430066.85,104918262325.23,15546745765529,1.1459892249366E+20,0.589,18540,1.5158270597457886,259.248,18051502.9659413,18231912.5,9838.016411663,10468.27518227708,9838.016411663,9207.75764104892
2020-02-23,9663.31864201,9937.40410608,9657.79114467,9924.51522822,180963233539.785,62.5778,289022567872.44,108158687122.14,15546745765529,1.0758741099836E+20,0.574,23020,1.5158270597457886,259.248,17684305.8236,18233662.5,9869.56611862,10445.929174699902,9869.56611862,9293.203062540097
2020-02-24,9921.58346055,9951.74614899,9537.04322252,9650.17480677,175977808525.913,62.5778,289022567872.44,108158687122.14,15546745765529,1.0999788081243E+20,0.68,24108,1.5158270597457886,259.248,17377835.2214,18235325.0,9893.0267106335,10383.112316049008,9893.0267106335,9402.941105217991
2020-02-25,9651.31279866,9652.73686506,9305.02118582,9341.70516876,170369581557.89,63.6613,267659886323.56,97264101938.16,15509350562257,1.1317938104064E+20,0.699,24844,1.5158270597457886,259.248,17822599.4317669,18237187.5,9879.440754624,10415.107558430684,9879.440754624,9343.773950817316
2020-02-26,9338.29028024,9354.77831023,8704.4265506,8820.52220005,160879489024.207,63.6613,267659886323.56,97264101938.16,15486913440293,1.067349611544E+20,0.805,24149,1.5158270597457886,259.248,15629013.681,18238937.5,9833.976753052,10547.830224846028,9833.976753052,9120.123281257973
2020-02-27,8825.09351775,8932.89304727,8577.19930942,8784.49384867,160238496932.208,63.9496,250860225333.47,90435995688.22,15486913440293,1.1180626509928E+20,0.71,26044,1.5158270597457886,259.248,16401715.3341,18240850.0,9783.404256859,10638.032955888459,9783.404256859,8928.77555782954
2020-02-28,8788.72854689,8890.45600513,8492.93215312,8672.45534996,158211707018.784,63.9496,250860225333.47,90435995688.22,15486913440293,1.174316930523E+20,0.621,23947,1.5158270597457886,259.248,17412081.0567263,18242875.0,9723.7710509045,10710.60663423572,9723.7710509045,8736.935467573277
2020-02-29,8671.21254207,8775.63201232,8599.50861972,8599.50861972,156895988083.74,64.0496,245016228835.25,88084204780.07,15486913440293,1.182301149689E+20,0.523,18042,1.5158270597457886,259.248,16697791.7547892,18247000.0,9647.912793940499,10735.669074563286,9647.912793940499,8560.156513317712
2020-03-01,8599.7583441,8726.79676016,8471.21262606,8562.45405008,156238987739.907,64.0496,245016228835.25,88084204780.07,15486913440293,1.2044823667504E+20,0.4,15620,1.7102787494659424,258.124,16697791.7547892,18246350.0,9583.2049217635,10768.304390083164,9583.2049217635,8398.105453443835
2020-03-02,8563.26425933,8921.30839546,8532.63094465,8869.67031078,161861167745.164,63.6857,254099538219.92,92274537737.32,15486913440293,1.2416772987274E+20,0.586,20998,1.7102787494659424,258.124,16697791.7547892,18249200.0,9516.2766242575,10703.938465872312,9516.2766242575,8328.614782642688
2020-03-03,8865.38796487,8901.59868323,8704.99029396,8787.78645576,160383579416.238,63.6857,254099538219.92,92274537737.32,15486913440293,1.1773019356903E+20,0.637,20336,1.7102787494659424,258.124,17037037.2303219,18250612.5,9439.3632208155,10605.256809240165,9439.3632208155,8273.469632390834
2020-03-04,8788.54218625,8843.36574975,8712.43181192,8755.24589461,159807857328.088,63.7059,251430824416.41,91254542957.36,15486913440293,1.2288937433095E+20,0.593,24870,1.7102787494659424,258.124,18948989.9695022,18251875.0,9366.406542355999,10510.510432858973,9366.406542355999,8222.302651853024
2020-03-05,8760.28504049,9142.05429624,8757.25403405,9078.76279174,165731679917.865,63.7059,251430824416.41,91254542957.36,15486913440293,1.3329175361812E+20,0.63,22064,1.7102787494659424,258.124,18562608.9764852,18254612.5,9304.738877398,10364.027565477034,9304.738877398,8245.450189318966
2020-03-06,9078.30852906,9167.69579623,9032.07958273,9122.54557333,166548261959.532,63.2332,263364575633.36,96830820655.85,15486913440293,1.1767335138669E+20,0.716,25485,1.7102787494659424,258.124,18084440.7557398,18256662.5,9266.3949246455,10291.538949513284,9266.3949246455,8241.250899777715
2020-03-07,9121.60053553,9163.22109566,8890.74417157,8909.9536515,162684945902.611,63.2332,263364575633.36,96830820655.85,15486913440293,1.2214172899061E+20,0.536,17655,1.7102787494659424,258.124,18200369.580492,18257412.5,9215.170937708,10201.409762590216,9215.170937708,8228.932112825785
2020-03-08,8908.20601509,8914.34415498,8105.25280434,8108.11629101,148060284561.061,64.008,231145558855.08,83193804448.53,15486913440293,1.2443277541592E+20,0.458,17471,1.7102787494659424,258.124,17385259.2570763,18260562.5,9136.0696213515,10211.63555533824,9136.0696213515,8060.5036873647605
2020-03-09,8111.14639164,8177.79322362,7690.09818591,7923.6447033,144706353758.487,64.008,231145558855.08,83193804448.53,16076772598591,1.1941668227166E+20,0.58,27754,1.7102787494659424,258.124,15003719.0413104,18262525.0,9025.1520379915,10121.272586823605,9025.1520379915,7929.031489159395
2020-03-10,7922.1470416,8136.9452227,7814.76324378,7909.72939346,144465567734.489,64.0479,225342205926.88,81015316888.76,16552923967337,1.182769912779E+20,0.675,25927,1.7102787494659424,258.124,13309094.5286119,18262925.0,8938.969163405502,10102.692725500186,8938.969163405502,7775.245601310817
2020-03-11,7910.08980669,7950.81435628,7642.81243049,7911.43012933,144508402670.563,64.0479,225342205926.88,81015316888.76,16552923967337,1.0777745837352E+20,0.808,46282,1.7102787494659424,258.124,11906436.352487,18265612.5,8854.1168747005,10059.04521817109,8854.1168747005,7649.188531229909
2020-03-12,7913.61638784,7929.11601884,4860.35383012,4970.78790105,90804613600.616,64.3322,142897912556.92,50968574924.94,16552923967337,1.0816750655382E+20,1.132,44964,1.7102787494659424,258.124,13544827.8769228,18267562.5,8618.3342098715,10679.090806987455,8618.3342098715,6557.5776127555455
2020-03-13,5017.83083939,5838.11493749,4106.98075029,5563.70689169,101644613038.335,64.3322,142897912556.92,50968574924.94,16552923967337,1.1038456724092E+20,1.608,44783,1.7102787494659424,258.124,8634486.98165652,18268462.5,8413.360462989502,10822.582485989817,8413.360462989502,6004.138439989188
2020-03-14,5573.07764952,5625.22650517,5125.06934725,5200.36626392,95014981943.9861,63.5218,148748542369.05,54260716932.07,16552923967337,1.1087339368518E+20,1.021,22002,1.7102787494659424,258.124,8986521.2261113,18270550.0,8177.153014774502,10871.964009746402,8177.153014774502,5482.3420198026015
2020-03-15,5201.06668673,5836.64500618,5169.28339052,5392.31488002,98530059889.968,63.5218,148748542369.05,54260716932.07,16552923967337,9.5963446824601E+19,1.056,20528,1.7102787494659424,258.124,8103100.66412195,18272150.0,7964.260018437,10836.03158235287,7964.260018437,5092.48845452113
2020-03-16,5385.22952159,5385.22952159,4575.35788665,5014.47997748,91633478850.4746,64.2795,142633255585.11,50949332192.55,16552923967337,9.9752137633443E+19,1.14,29687,1.7102787494659424,258.124,7889846.94060429,18273650.0,7747.898758873,10827.242327090358,7747.898758873,4668.555190655641
2020-03-17,5002.5781383,5371.34851644,4981.90941273,5225.62919259,95499941183.34,64.2795,142633255585.11,50949332192.55,16552923967337,9.4392480504925E+19,1.159,27854,1.7102787494659424,258.124,8477516.57450476,18273987.5,7568.154108500001,10799.785757145637,7568.154108500001,4336.522459854365
2020-03-18,5227.1136885,5331.83385967,5069.3361519,5238.43857664,95740715528.8542,63.6878,150971345133.11,54821005183.89,16552923967337,9.7909275630835E+19,1.317,25706,1.7102787494659424,258.124,6941254.71929466,18276225.0,7390.8513448985,10728.853315216324,7390.8513448985,4052.849374580677
2020-03-19,5245.4166032,6329.73594838,5236.96875288,6191.19295222,113162079955.697,63.6878,150971345133.11,54821005183.89,16552923967337,8.8410113970671E+19,1.461,28143,1.7102787494659424,258.124,7981376.24196957,18277912.5,7266.7882250115,10588.631713189947,7266.7882250115,3944.9447368330534
2020-03-20,6191.65372133,6844.26152806,5865.78196437,6198.77820508,113309245860.002,65.0284,173221023662.35,60578093228.52,16552923967337,8.5009947320563E+19,1.768,29765,1.7102787494659424,258.124,9446456.6579134,18279262.5,7146.751704279501,10439.195563395406,7146.751704279501,3854.3078451635965
2020-03-21,6206.52165025,6378.13517055,5932.82338618,6185.06651501,113068192795.056,65.0284,173221023662.35,60578093228.52,16552923967337,9.8570593126633E+19,1.181,17630,1.7102787494659424,258.124,9873966.12841585,18279500.0,7027.882327526,10276.490543931188,7027.882327526,3779.2741111208124
2020-03-22,6185.55790292,6359.69729033,5823.71407014,5830.25479765,106591196068.926,64.7551,163354331068.49,57574140799.86,16552923967337,1.0587785654758E+20,0.979,23617,1.7102787494659424,258.124,9996191.20726949,18282162.5,6875.911551869501,10045.143212849078,6875.911551869501,3706.6798908899236
2020-03-23,5831.37473534,6443.93454693,5785.00445322,6416.31475839,117314776187.32,64.7551,163354331068.49,57574140799.86,16552923967337,9.1068440544413E+19,1.207,24495,1.7102787494659424,258.124,8912695.38775182,18283475.0,6757.337967001001,9800.32503611987,6757.337967001001,3714.350897882133
2020-03-24,6436.64245088,6789.02272423,6411.06651215,6734.80378045,123148917787.229,65.9854,186199661159.28,63334982528.76,16552923967337,1.0392471780605E+20,1.067,33253,1.7102787494659424,258.124,11290318.1081887,18285000.0,6656.315861293,9550.545013241448,6656.315861293,3762.0867093445513
2020-03-25,6738.71663989,6892.51135949,6536.92618369,6681.06312656,122174009142.91,65.9854,186199661159.28,63334982528.76,16552923967337,9.1382825771563E+19,1.386,27271,1.7102787494659424,258.124,8111093.56505244,18286475.0,6536.430878034,9197.399693928734,6536.430878034,3875.4620621392655
2020-03-26,6675.17065538,6735.4638794,6590.96271561,6716.44054866,122834375215.51,65.6494,187791438192.16,64507476031.92,14143559041805,9.0268352789618E+19,1.254,19923,1.7102787494659424,258.124,13691118.2118555,18288562.5,6416.1256268005,8786.492404141796,6416.1256268005,4045.758849459204
2020-03-27,6719.38897407,6793.83619652,6466.70180578,6469.79813509,118336082172.395,65.6494,187791438192.16,64507476031.92,13912524048946,1.1187447355738E+20,1.006,25304,1.7102787494659424,258.124,13411241.2554212,18290525.0,6294.11785098,8355.007705029622,6294.11785098,4233.227996930378
2020-03-28,6467.25404592,6467.501165,6117.83774851,6242.1938684,114183689640.72,64.8982,175761793543.83,61695634708.69,13912524048946,1.0327795989687E+20,0.746,18220,1.7102787494659424,258.124,10989618.9333618,18291925.0,6200.821729849499,8076.569476337927,6200.821729849499,4325.073983361071
2020-03-29,6245.62462695,6250.46730894,5920.08601757,5922.0431227,108338520155.504,64.8982,175761793543.83,61695634708.69,13912524048946,9.6364479307148E+19,0.554,16978,1.7102787494659424,258.124,11822813.2911171,18294125.0,6100.7416508195,7794.185274716047,6100.7416508195,4407.298026922953
2020-03-30,5925.53848884,6517.19578925,5903.23434726,6429.84193389,117640143688.458,65.7528,179004620408.42,61304083023.89,13912524048946,1.0360648033971E+20,0.594,22920,1.7102787494659424,258.124,11637863.3799015,18295875.0,6026.747277841,7502.743691215212,6026.747277841,4550.750864466789
2020-03-31,6430.60652809,6504.51532416,6374.16217148,6438.64476637,117814077266.537,65.7528,179004620408.42,61304083023.89,13912524048946,1.0590638709472E+20,0.646,23317,1.7102787494659424,258.124,13165642.8313156,18296062.5,5953.108009693,7154.629936030958,5953.108009693,4751.586083355042
2020-04-01,6437.31921486,6612.57379089,6202.37351173,6606.77626829,120903014693.267,65.4098,185907562467.74,64305754562.45,13912524048946,1.0736529637119E+20,0.599,22766,1.531962275505066,256.092,12386579.1867395,18299837.5,6034.907428054999,7176.08571681966,6034.907428054999,4893.729139290339
2020-04-02,6606.77626829,7088.24732438,6595.91827654,6793.62459642,124335130640.41,65.4098,185907562467.74,64305754562.45,13912524048946,1.0565299397696E+20,0.562,22705,1.531962275505066,256.092,13018917.4093132,18301587.5,6096.4033132915,7262.94154603359,6096.4033132915,4929.86508054941
2020-04-03,6797.39659183,7003.22078432,6673.33575767,6733.3873906,123244051099.793,65.0947,189324175844.15,66084087117.02,13912524048946,1.0072681946007E+20,0.632,23869,1.531962275505066,256.092,11436511.5514712,18303337.5,6173.0543696255,7292.190597849723,6173.0543696255,5053.918141401276
2020-04-04,6738.38301967,6878.95351761,6696.48466818,6867.52731596,125712834529.574,65.0947,189324175844.15,66084087117.02,13912524048946,9.6988790970311E+19,0.446,22899,1.531962275505066,256.092,13560678.0014824,18305100.0,6246.8149914225005,7343.52192327681,6246.8149914225005,5150.108059568191
2020-04-05,6862.53782636,6883.41414332,6715.9292996,6791.12944093,124328853511.615,65.1669,190553835278.15,66375830311.78,13912524048946,1.1458495769299E+20,0.387,15605,1.531962275505066,256.092,14957634.8766792,18307100.0,6335.647464594999,7290.7383575798385,6335.647464594999,5380.55657161016
